keywords,segments,visit count
"['دانلود ریمیکس', 'ابراهیم', 'ریمیکس', 'محسن']",['maleSegment'],603
"['سیاه', 'فارسی', 'دوبله فارسی', 'دوبله', 'فیلم']","['javan', 'maleSegment']",549
"['دیس لاو', 'دیس', 'لاو', 'دانلود آهنگ', 'آهنگ']","['javan', 'femaleSegment', 'moosighi']",890
"['لحظه', 'تومان', 'دلار']",['maleSegment'],127
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],921
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],309
"['میلی', 'قرص', 'گرم']",['maleSegment'],931
"['غمگین', 'عاشقانه', 'کوتاه', 'استوری', 'متن']",['femaleSegment'],799
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],40
"['غمگین', 'کوتاه', 'متن']",['femaleSegment'],982
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],666
"['لیگ برتر', 'برتر', 'لیگ']",['maleSegment'],955
"['زنده', 'ورزشی', 'تلویزیون', 'مسابقات', 'جدول']","['maleSegment', 'salamat']",763
"['دانلود آهنگ', 'آهنگ ترکی', 'احساسی', 'صاحب', 'آهنگ']","['femaleSegment', 'laghari']",388
"['ایران خودرو', 'خودرو', 'ثبت']",['maleSegment'],129
['جستجوی'],"['javan', 'moosighi']",600
"['دیجیتال', 'صفحه', 'روز', 'قیمت']",['maleSegment'],231
"['خوشمزه', 'معرفی']",['femaleSegment'],189
"['دیجیتال', 'لحظه']",['maleSegment'],435
"['زیست', 'عفونی', 'عفونت', 'شایع', 'عدد', 'موثر']","['femaleSegment', 'salamat']",647
"['ایران خودرو', 'خودرو', 'ثبت']",['maleSegment'],741
"['کیک', 'خوشمزه']","['maleSegment', 'zibaievamode', 'salamat']",865
"['دنیا', 'صفحه رسمی', 'صحنه']",['femaleSegment'],384
"['قصه', 'صوتی', 'ویدئو']",['femaleSegment'],969
"['خرید فروش', 'دیجیتال', 'قدم', 'ارز']",['femaleSegment'],991
"['ناجا', 'بهشتی', 'علمی', 'تخصصی', 'اصفهان', 'نوشت', 'شهید']",['femaleSegment'],821
"['تولدت مبارک', 'تولدت', 'اس', 'دوست', 'مبارک']",['femaleSegment'],415
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],621
"['نفره', 'بازی', 'خانه']",['femaleSegment'],666
"['بابا', 'علی', 'آهنگ علی']","['javan', 'femaleSegment', 'moosighi']",175
"['بند', 'دانلود']",['femaleSegment'],893
"['دنیا', 'صفحه رسمی', 'لاکچری']",['femaleSegment'],182
"['تاثیر', 'تعبیر', 'خواب']",['femaleSegment'],330
"['قرص', 'نماید', 'عدد', 'مفید']","['femaleSegment', 'salamat']",318
"['دیجیتال', 'صفحه', 'روز', 'قیمت']","['konkoor', 'maleSegment']",86
"['انگلیس', 'لیگ برتر', 'برتر', 'جدول', 'لیگ']",['maleSegment'],674
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],281
"['معرفی', 'مشخصات', 'قیمت', 'نظرات کاربران']",['femaleSegment'],46
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],57
['عکس'],['femaleSegment'],756
"['عکس نوشته', 'نوشته', 'متن']",['maleSegment'],959
"['جنسی', 'رابطه']",['femaleSegment'],178
"['ساعت', 'فال', 'معنی']",['femaleSegment'],808
"['پذیر', 'باشه']","['femaleSegment', 'salamat']",614
"['پرسپولیس', 'بشار']","['maleSegment', 'salamat']",339
"['عکس نوشته', 'نوشته', 'متن']",['maleSegment'],235
"['پدر', 'نی']","['javan', 'moosighi']",609
"['فوت', 'پدر']",['femaleSegment'],165
"['دیدم', 'حامد', 'خواب', 'دانلود آهنگ', 'آهنگ']","['javan', 'moosighi']",97
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],622
"['میلیاردی', 'حسینی', 'سید', 'پیشنهاد']","['konkoor', 'maleSegment']",434
"['کمبود', 'پدر']","['javan', 'moosighi']",544
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],837
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],966
"['زیست', 'عفونی', 'عفونت', 'شایع', 'عدد', 'موثر']","['femaleSegment', 'salamat']",860
"['لحظه', 'تومان', 'دلار']",['maleSegment'],20
"['خرید فروش', 'دیجیتال', 'قدم', 'ارز']",['femaleSegment'],377
"['سیب', 'زمینی', 'شیرین']","['koodakvanozad', 'konkoor']",367
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],923
"['عروس', 'زن']",['femaleSegment'],669
"['پروفایل', 'عکس پروفایل', 'عکس']",['femaleSegment'],473
"['نی', 'تبادل']",['femaleSegment'],645
"['حوزه', 'مشاوره', 'مادر']","['javan', 'moosighi']",527
"['سیستم', 'عامل', 'رود', 'نرم']",['femaleSegment'],724
"['دانلود آهنگ', 'آهنگ', 'دانلود']","['javan', 'femaleSegment', 'moosighi']",693
"['توضیحات', 'کیک', 'آشپزی', 'دستور']","['maleSegment', 'zibaievamode', 'salamat']",791
"['رایگان نرم', 'نرم افزار', 'افزار', 'نرم', 'دانلود رایگان']",['femaleSegment'],799
"['تقدیم', 'تک', 'سلام']","['javan', 'femaleSegment']",73
"['پرو', 'مشخصات', 'آیفون', 'اپل']",['maleSegment'],194
"['پرو', 'مشخصات', 'آیفون', 'اپل']",['maleSegment'],206
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],123
"['بابا', 'علی', 'آهنگ']","['javan', 'femaleSegment', 'moosighi']",914
"['بالای', 'عربی']",['femaleSegment'],547
"['استقلال', 'الله', 'باشگاه']",['maleSegment'],431
"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],70
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],885
"['پرتغال', 'خلاصه بازی', 'یورو', 'خلاصه']",['maleSegment'],215
"['بهرام', 'رضا', 'آهنگ رضا', 'کیفیت']",['femaleSegment'],805
"['بهرام', 'رضا', 'آهنگ رضا', 'کیفیت']",['femaleSegment'],73
"['صفحه اخبار', 'صفحه', 'اخبار']",['salamat'],123
"['بیت', 'لحظه', 'تومان', 'دلار']",['maleSegment'],787
['نصب'],['maleSegment'],19
"['استار', 'قد', 'پویا', 'پرواز', 'خودم', 'بلند']","['javan', 'femaleSegment', 'moosighi']",418
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']",['femaleSegment'],390
"['دعا', 'متن']",['femaleSegment'],298
"['سیب', 'زمینی', 'غذای', 'خوشمزه']",['femaleSegment'],778
"['فال', 'ساعت']",['femaleSegment'],427
"['کیک', 'ساده']","['maleSegment', 'zibaievamode', 'salamat']",361
"['نان', 'طرز']","['javan', 'technology']",691
"['غمگین', 'انگلیسی', 'معنی', 'کوتاه', 'متن']",['femaleSegment'],465
"['فارسی', 'آنلاین', 'همراه']","['zibaievamode', 'salamat']",567
"['خورده', 'قرص']",['femaleSegment'],517
"['هایش', 'دندان']",['femaleSegment'],953
"['بازی', 'کامپیوتر', 'دانلود بازی']",['maleSegment'],91
"['بازی', 'کامپیوتر', 'دانلود بازی']",['maleSegment'],14
"['پذیر', 'باشه']","['femaleSegment', 'salamat']",209
"['خوشمزه', 'رمضان', 'جایگزین']","['javan', 'technology']",798
"['مرجع دانلود', 'ویدئو', 'آپلود', 'مرجع']","['femaleSegment', 'technology']",299
"['شنیده', 'دعای', 'سوره', 'سخنرانی', 'بهبود']",['femaleSegment'],221
"['موبایل', 'کامپیوتر', 'سیستم', 'اندروید']","['javan', 'moosighi']",906
"['شجریان', 'محمدرضا', 'دانلود آهنگ']",['femaleSegment'],116
['جستجوی'],"['javan', 'moosighi']",951
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],468
"['ساعت', 'فال', 'معنی']",['femaleSegment'],197
"['دانلود بازی', 'بازی']",['maleSegment'],786
"['بابا', 'آهنگ زیبای', 'علی', 'زیبای']","['javan', 'femaleSegment', 'moosighi']",368
"['جملات', 'شخصیت', 'زیبا', 'کوتاه', 'متن']",['femaleSegment'],577
"['نی', 'سایت سلام', 'کلینیک نی', 'کلینیک']","['javan', 'moosighi']",67
"['صدای', 'صدا']",['femaleSegment'],110
"['ریمیکس', 'ابراهیم', 'محسن', 'دانلود ریمیکس']",['maleSegment'],707
"['امیدوارم', 'پارت', 'تک']","['javan', 'femaleSegment']",194
"['گوشی', 'آیفون', 'اپل']",['maleSegment'],366
"['تفاوت', 'گاهی', 'زبان']",['femaleSegment'],603
"['دخترم', 'دوست']",['femaleSegment'],175
"['رهنما', 'بهاره']",['maleSegment'],369
['احمد'],['maleSegment'],399
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],44
"['پذیر', 'باشه']","['femaleSegment', 'salamat']",840
"['بیوگرافی', 'زندگینامه', 'خصوصی', 'روابط', 'همسرش']",['femaleSegment'],352
"['استار', 'پویا', 'یو']","['javan', 'femaleSegment', 'moosighi']",63
"['کاهش', 'خطرناک', 'قرص']",['maleSegment'],476
"['بسته', 'ایجاد', 'توسط', 'استفاده', 'آموزش']",['technology'],774
"['آهنگ', 'دانلود آهنگ', 'تکست', 'صدای', 'دانلود']",['femaleSegment'],29
"['توضیحات', 'کیک', 'آشپزی', 'دستور']","['maleSegment', 'zibaievamode', 'salamat']",485
"['عشقم', 'تتلو']",['femaleSegment'],301
"['هشت', 'مرحله', 'جواب', 'پاسخ']",['femaleSegment'],557
"['اس', 'یلدا', 'شب یلدا', 'عاشقانه']","['mazhabi', 'koodakvanozad', 'femaleSegment', 'varzeshi']",529
"['سیاه', 'دانلود']","['javan', 'zibaievamode']",782
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],185
['جواد'],"['javan', 'moosighi']",662
['مشاوره'],"['javan', 'moosighi']",458
"['مطالب', 'پروفایل']",['femaleSegment'],612
['فیلم'],['maleSegment'],684
"['موزیک', 'لیلا', 'بایگانی']",['femaleSegment'],183
['پذیر'],"['femaleSegment', 'salamat']",674
"['ریمیکس', 'خارجی', 'آهنگ', 'توپ']","['sarmayegozari', 'maleSegment', 'javan']",733
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],268
"['موبایل', 'کامپیوتر', 'سیستم', 'اندروید']","['javan', 'moosighi']",915
"['برخوردار', 'طرفداران', 'ابر']",['femaleSegment'],455
"['اهنگ', 'خارجی', 'دانلود اهنگ', 'نو', 'واچ']","['sarmayegozari', 'maleSegment', 'javan']",676
"['صفحه اخبار', 'صفحه', 'اخبار']",['salamat'],106
"['گوشی', 'ایکس', 'اف']",['maleSegment'],273
"['استقلال', 'الله', 'باشگاه']",['maleSegment'],425
['مرتضی'],"['javan', 'femaleSegment', 'moosighi']",669
"['نکن', 'گریه']",['javan'],432
"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],244
"['سریال', 'فیلم', 'فیلم سریال', 'دانلود روزانه']",['javan'],716
"['دیجیتال', 'لحظه']","['konkoor', 'maleSegment']",609
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],999
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],899
"['پستی', 'آموزش', 'پیگیری', 'وضعیت']",['femaleSegment'],779
"['آهنگ محسن', 'ابراهیم', 'درد', 'محسن', 'دل']",['femaleSegment'],621
"['موزیک', 'لیلا', 'بایگانی']",['femaleSegment'],14
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],930
"['آهنگ', 'آهنگ ترکی', 'ترکی', 'دانلود آهنگ']","['javan', 'technology']",438
"['دانلود فیلم', 'فیلم', 'دانلود']",['femaleSegment'],542
"['صفحه اخبار', 'صفحه', 'اخبار']",['salamat'],21
"['خرید اینترنتی', 'بازگشت', 'دستگاه', 'اینترنتی', 'خرید', 'قیمت']","['javan', 'moosighi']",291
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],605
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],750
"['ریمیکس', 'دانلود آهنگ', 'آهنگ', 'دانلود']","['sarmayegozari', 'maleSegment', 'javan']",843
"['بگم', 'دوست']",['maleSegment'],660
['امید'],['femaleSegment'],439
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],71
"['دانلود', 'معروف', 'شاد', 'اهنگ', 'دانلود آهنگ', 'آهنگ']","['sarmayegozari', 'maleSegment', 'javan']",912
"['نداره', 'دیگه']",['femaleSegment'],37
"['آهنگ', 'دانلود آهنگ', 'رسانه آهنگ', 'کیفیت رسانه']","['femaleSegment', 'moosighi']",843
"['لحظه', 'تومان', 'دلار']",['maleSegment'],195
"['نان', 'طرز']","['javan', 'technology']",983
"['حوزه', 'مشاوره', 'مادر']","['javan', 'moosighi']",783
"['گوشی', 'آیفون', 'اپل']",['maleSegment'],528
"['تبریک', 'تبریک تولد', 'خواهر', 'اس', 'تولد']","['javan', 'femaleSegment', 'moosighi', 'technology']",104
"['خودت', 'بیا', 'آهنگ']","['maleSegment', 'salamat']",557
"['دلایل', 'رفتن', 'چشم']",['femaleSegment'],756
"['میثم', 'کیفت', 'وقت', 'دانلود', 'اهنگ']",['femaleSegment'],368
"['طعم', 'مرحله', 'طرز']","['javan', 'technology']",641
"['آهنگ', 'روز', 'دانلود']",['femaleSegment'],556
"['متن کیفیت', 'متن', 'کیفیت']",['femaleSegment'],765
"['غمگین', 'کوتاه', 'متن']",['femaleSegment'],195
"['قهرمان', 'یورو', 'حذف']",['maleSegment'],927
"['لحظه', 'تومان', 'دلار']","['sarmayegozari', 'maleSegment']",521
['دوست'],"['javan', 'zibaievamode', 'moosighi', 'salamat', 'laghari']",891
"['کوچه', 'آرش', 'آهنگ قدیمی']",['konkoor'],518
"['پرو شیائومی', 'ایکس']",['maleSegment'],963
"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'zibaievamode', 'salamat']",90
"['مرحله', 'یورو', 'تیم']",['maleSegment'],706
"['ترسناک', 'دانلود سریال', 'سریال']",['salamat'],306
"['پیک', 'علی']",['femaleSegment'],975
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],899
['جنسی'],['femaleSegment'],234
"['باند', 'توسعه']",['maleSegment'],947
"['باند', 'توسعه']",['maleSegment'],790
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],879
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],818
"['دانلود فیلم', 'فیلم', 'فیلم دانلود']",['femaleSegment'],689
['امید'],['femaleSegment'],710
"['محسن', 'درگیر', 'خودت']","['javan', 'moosighi']",117
"['ترکی', 'دانلود اهنگ', 'اهنگ']",['femaleSegment'],88
['جم'],['femaleSegment'],909
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],368
"['پاک', 'تجربه', 'جلسه']",['mazhabi'],747
"['کمک', 'سیب', 'زمینی']","['koodakvanozad', 'konkoor']",472
"['بحث', 'جدایی', 'روح', 'روز', 'پیام']","['salamat', 'laghari']",649
"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",172
"['برنامه', 'زمان', 'بازدهی']",['femaleSegment'],532
"['ایکس', 'اف']",['maleSegment'],518
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],129
"['گوشی', 'ایکس', 'اف']",['maleSegment'],93
"['رمان', 'پنهان', 'بگید', 'پارت', 'خسته']","['javan', 'femaleSegment']",226
"['عوض', 'میثم']","['javan', 'maleSegment']",624
"['بارداری', 'راهکار']",['femaleSegment'],484
"['دانلود آهنگ', 'دوست', 'آهنگ', 'دانلود']","['javan', 'zibaievamode', 'moosighi', 'salamat', 'laghari']",874
"['آهنگ', 'دانلود آهنگ', 'رسانه آهنگ', 'کیفیت رسانه']","['femaleSegment', 'moosighi']",773
"['صوتی', 'آنلاین']","['femaleSegment', 'moosighi']",542
"['صفحه اخبار', 'صفحه', 'اخبار']",['javan'],577
"['مشهد', 'روایت', 'زیبا']","['zibaievamode', 'khanevadehvakhanedari']",427
"['پرو شیائومی', 'ایکس']",['maleSegment'],974
"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],944
['اهنگ'],"['sarmayegozari', 'maleSegment', 'javan']",576
"['دانلود روزانه', 'فارسی دانلود', 'انیمیشن', 'روزانه']",['maleSegment'],616
"['متن کیفیت', 'متن', 'کیفیت']",['femaleSegment'],113
